i,j,AR,area
30,51,2.66853,0.000248176
30,52,2.70091,0.000251169
30,53,2.7333,0.000254162
30,54,2.7657,0.000257155
30,55,2.7981,0.000260148
30,56,2.8305,0.00026314
30,57,2.86292,0.000266133
30,58,2.89533,0.000269126
30,59,2.92776,0.000272119
30,60,2.96018,0.000275112
30,61,2.99262,0.000278104
30,62,3.02505,0.000281097
30,63,3.0575,0.00028409
30,64,3.08994,0.000287083
30,65,3.12239,0.000290076
30,66,3.15485,0.000293068
30,67,3.18731,0.000296061
30,68,3.21977,0.000299054
30,69,3.25223,0.000302047
30,70,3.2847,0.00030504
30,71,3.31718,0.000308033
30,72,3.34965,0.000311025
30,73,3.38213,0.000314018
30,74,3.41462,0.000317011
30,75,3.4471,0.000320004
30,76,3.47959,0.000322997
30,77,3.51209,0.000325989
30,78,3.54458,0.000328982
30,79,3.57708,0.000331975
30,80,3.60958,0.000334968
30,81,3.64209,0.000337961
30,82,3.67459,0.000340953
30,83,3.7071,0.000343946
30,84,3.73961,0.000346939
30,85,3.77213,0.000349932
30,86,3.80464,0.000352925
30,87,3.83716,0.000355917
30,88,3.86968,0.00035891
30,89,3.9022,0.000361903
30,90,3.93473,0.000364896
30,91,3.96726,0.000367889
30,92,3.99979,0.000370881
30,93,4.03232,0.000373874
30,94,4.06485,0.000376867
30,95,4.09738,0.00037986
30,96,4.12992,0.000382853
30,97,4.16246,0.000385846
30,98,4.195,0.000388838
30,99,4.22754,0.000391831
31,0,1.04373,9.45633e-05
31,1,1.07477,9.75865e-05
31,2,1.10594,0.00010061
31,3,1.13724,0.000103633
31,4,1.16866,0.000106656
31,5,1.20018,0.000109679
31,6,1.23179,0.000112702
31,7,1.2635,0.000115725
31,8,1.29528,0.000118748
31,9,1.32715,0.000121771
31,10,1.35908,0.000124795
31,11,1.39109,0.000127818
31,12,1.42315,0.000130841
31,13,1.45527,0.000133864
31,14,1.48745,0.000136887
31,15,1.51968,0.00013991
31,16,1.55195,0.000142933
31,17,1.58428,0.000145956
31,18,1.61664,0.00014898
31,19,1.64904,0.000152003
31,20,1.68148,0.000155026
31,21,1.71395,0.000158049
31,22,1.74646,0.000161072
31,23,1.779,0.000164095
31,24,1.81157,0.000167118
31,25,1.84416,0.000170141
31,26,1.87679,0.000173165
31,27,1.90944,0.000176188
31,28,1.94211,0.000179211
31,29,1.9748,0.000182234
31,30,2.00752,0.000185257
31,31,2.04026,0.00018828
31,32,2.07302,0.000191303
31,33,2.10579,0.000194326
31,34,2.13859,0.00019735
31,35,2.1714,0.000200373
31,36,2.20423,0.000203396
31,37,2.23707,0.000206419
31,38,2.26993,0.000209442
31,39,2.3028,0.000212465
31,40,2.33568,0.000215488
31,41,2.36858,0.000218511
31,42,2.4015,0.000221535
31,43,2.43442,0.000224558
31,44,2.46735,0.000227581
31,45,2.5003,0.000230604
31,46,2.53326,0.000233627
31,47,2.56623,0.00023665
31,48,2.5992,0.000239673
31,49,2.63219,0.000242696
31,50,2.66519,0.00024572
31,51,2.69819,0.000248743
31,52,2.7312,0.000251766
31,53,2.76423,0.000254789
31,54,2.79726,0.000257812
31,55,2.83029,0.000260835
31,56,2.86334,0.000263858
31,57,2.89639,0.000266881
31,58,2.92945,0.000269905
31,59,2.96251,0.000272928
31,60,2.99558,0.000275951
31,61,3.02866,0.000278974
31,62,3.06175,0.000281997
31,63,3.09484,0.00028502
31,64,3.12793,0.000288043
31,65,3.16103,0.000291066
31,66,3.19414,0.000294089
31,67,3.22725,0.000297113
31,68,3.26036,0.000300136
31,69,3.29349,0.000303159
31,70,3.32661,0.000306182
31,71,3.35974,0.000309205
31,72,3.39288,0.000312228
31,73,3.42601,0.000315251
31,74,3.45916,0.000318274
31,75,3.4923,0.000321298
31,76,3.52546,0.000324321
31,77,3.55861,0.000327344
31,78,3.59177,0.000330367
31,79,3.62493,0.00033339
31,80,3.6581,0.000336413
31,81,3.69127,0.000339436
31,82,3.72444,0.000342459
31,83,3.75761,0.000345483
31,84,3.79079,0.000348506
31,85,3.82397,0.000351529
31,86,3.85716,0.000354552
31,87,3.89035,0.000357575
31,88,3.92354,0.000360598
31,89,3.95673,0.000363621
31,90,3.98993,0.000366644
31,91,4.02313,0.000369668
31,92,4.05633,0.000372691
31,93,4.08953,0.000375714
31,94,4.12274,0.000378737
31,95,4.15594,0.00038176
31,96,4.18916,0.000384783
31,97,4.22237,0.000387806
31,98,4.25558,0.000390829
31,99,4.2888,0.000393853
32,0,1.04869,9.34671e-05
32,1,1.07995,9.65267e-05
32,2,1.11139,9.95864e-05
32,3,1.14298,0.000102646
32,4,1.17472,0.000105706
32,5,1.2066,0.000108765
32,6,1.2386,0.000111825
32,7,1.27071,0.000114885
32,8,1.30293,0.000117944
32,9,1.33524,0.000121004
32,10,1.36765,0.000124063
32,11,1.40014,0.000127123
32,12,1.43272,0.000130183
32,13,1.46536,0.000133242
32,14,1.49808,0.000136302
32,15,1.53085,0.000139362
32,16,1.56369,0.000142421
32,17,1.59659,0.000145481
32,18,1.62954,0.00014854
32,19,1.66254,0.0001516
32,20,1.69559,0.00015466
32,21,1.72868,0.000157719
32,22,1.76181,0.000160779
32,23,1.79499,0.000163839
32,24,1.8282,0.000166898
32,25,1.86144,0.000169958
32,26,1.89472,0.000173018
32,27,1.92804,0.000176077
32,28,1.96138,0.000179137
32,29,1.99475,0.000182196
32,30,2.02815,0.000185256
32,31,2.06157,0.000188316
32,32,2.09502,0.000191375
32,33,2.12849,0.000194435
32,34,2.16199,0.000197495
32,35,2.19551,0.000200554
32,36,2.22904,0.000203614
32,37,2.2626,0.000206673
32,38,2.29618,0.000209733
32,39,2.32977,0.000212793
32,40,2.36338,0.000215852
32,41,2.39701,0.000218912
32,42,2.43065,0.000221972
32,43,2.46431,0.000225031
32,44,2.49798,0.000228091
32,45,2.53167,0.000231151
32,46,2.56537,0.00023421
32,47,2.59908,0.00023727
32,48,2.63281,0.000240329
32,49,2.66654,0.000243389
32,50,2.70029,0.000246449
32,51,2.73405,0.000249508
32,52,2.76782,0.000252568
32,53,2.8016,0.000255628
32,54,2.83539,0.000258687
32,55,2.86919,0.000261747
32,56,2.903,0.000264806
32,57,2.93682,0.000267866
32,58,2.97064,0.000270926
32,59,3.00448,0.000273985
32,60,3.03832,0.000277045
32,61,3.07217,0.000280105
32,62,3.10603,0.000283164
32,63,3.13989,0.000286224
32,64,3.17377,0.000289284
32,65,3.20764,0.000292343
32,66,3.24153,0.000295403
32,67,3.27542,0.000298462
32,68,3.30932,0.000301522
32,69,3.34322,0.000304582
32,70,3.37713,0.000307641
32,71,3.41105,0.000310701
32,72,3.44497,0.000313761
32,73,3.4789,0.00031682
32,74,3.51283,0.00031988
32,75,3.54676,0.000322939
32,76,3.58071,0.000325999
32,77,3.61465,0.000329059
32,78,3.6486,0.000332118
32,79,3.68256,0.000335178
32,80,3.71652,0.000338238
32,81,3.75048,0.000341297
32,82,3.78445,0.000344357
32,83,3.81842,0.000347417
32,84,3.85239,0.000350476
32,85,3.88637,0.000353536
32,86,3.92036,0.000356595
32,87,3.95434,0.000359655
32,88,3.98833,0.000362715
32,89,4.02233,0.000365774
32,90,4.05632,0.000368834
32,91,4.09032,0.000371894
32,92,4.12433,0.000374953
32,93,4.15833,0.000378013
32,94,4.19234,0.000381072
32,95,4.22636,0.000384132
32,96,4.26037,0.000387192
32,97,4.29439,0.000390251
32,98,4.32841,0.000393311
32,99,4.36243,0.000396371
33,0,1.05444,9.22542e-05
33,1,1.08599,9.53572e-05
33,2,1.11775,9.84602e-05
33,3,1.14971,0.000101563
33,4,1.18185,0.000104666
33,5,1.21417,0.000107769
33,6,1.24663,0.000110872
33,7,1.27924,0.000113975
33,8,1.31199,0.000117078
33,9,1.34485,0.000120181
33,10,1.37783,0.000123284
33,11,1.41092,0.000126387
33,12,1.4441,0.00012949
33,13,1.47738,0.000132593
33,14,1.51074,0.000135696
33,15,1.54418,0.000138799
33,16,1.5777,0.000141902
33,17,1.61129,0.000145005
33,18,1.64494,0.000148108
33,19,1.67866,0.000151211
33,20,1.71244,0.000154314
33,21,1.74627,0.000157417
33,22,1.78015,0.00016052
33,23,1.81408,0.000163623
33,24,1.84806,0.000166726
33,25,1.88208,0.000169829
33,26,1.91615,0.000172932
33,27,1.95025,0.000176035
33,28,1.98439,0.000179138
33,29,2.01857,0.00018224
33,30,2.05278,0.000185343
33,31,2.08702,0.000188446
33,32,2.12129,0.000191549
33,33,2.1556,0.000194652
33,34,2.18993,0.000197755
33,35,2.22428,0.000200858
33,36,2.25866,0.000203961
33,37,2.29307,0.000207064
33,38,2.3275,0.000210167
33,39,2.36195,0.00021327
33,40,2.39642,0.000216373
33,41,2.43091,0.000219476
33,42,2.46542,0.000222579
33,43,2.49995,0.000225682
33,44,2.53449,0.000228785
33,45,2.56906,0.000231888
33,46,2.60364,0.000234991
33,47,2.63823,0.000238094
33,48,2.67285,0.000241197
33,49,2.70747,0.0002443
33,50,2.74211,0.000247403
33,51,2.77676,0.000250506
33,52,2.81143,0.000253609
33,53,2.84611,0.000256712
33,54,2.8808,0.000259815
33,55,2.9155,0.000262918
33,56,2.95021,0.000266021
33,57,2.98494,0.000269124
33,58,3.01967,0.000272227
33,59,3.05442,0.00027533
33,60,3.08917,0.000278433
33,61,3.12393,0.000281536
33,62,3.15871,0.000284639
33,63,3.19349,0.000287742
33,64,3.22828,0.000290845
33,65,3.26308,0.000293948
33,66,3.29788,0.000297051
33,67,3.3327,0.000300154
33,68,3.36752,0.000303257
33,69,3.40235,0.00030636
33,70,3.43718,0.000309462
33,71,3.47202,0.000312565
33,72,3.50687,0.000315668
33,73,3.54173,0.000318771
33,74,3.57659,0.000321874
33,75,3.61146,0.000324977
33,76,3.64633,0.00032808
33,77,3.68121,0.000331183
33,78,3.7161,0.000334286
33,79,3.75099,0.000337389
33,80,3.78588,0.000340492
33,81,3.82078,0.000343595
33,82,3.85569,0.000346698
33,83,3.8906,0.000349801
33,84,3.92552,0.000352904
33,85,3.96044,0.000356007
33,86,3.99536,0.00035911
33,87,4.03029,0.000362213
33,88,4.06522,0.000365316
33,89,4.10016,0.000368419
33,90,4.1351,0.000371522
33,91,4.17005,0.000374625
33,92,4.20499,0.000377728
33,93,4.23995,0.000380831
33,94,4.2749,0.000383934
33,95,4.30986,0.000387037
33,96,4.34483,0.00039014
33,97,4.37979,0.000393243
33,98,4.41476,0.000396346
33,99,4.44974,0.000399449
34,0,1.06103,9.09249e-05
34,1,1.09292,9.40789e-05
34,2,1.12509,9.72329e-05
34,3,1.1575,0.000100387
34,4,1.19013,0.000103541
34,5,1.22297,0.000106695
34,6,1.25601,0.000109849
34,7,1.28922,0.000113003
34,8,1.32259,0.000116157
34,9,1.35611,0.000119311
34,10,1.38978,0.000122465
34,11,1.42358,0.000125619
34,12,1.45749,0.000128773
34,13,1.49152,0.000131927
34,14,1.52566,0.00013508
34,15,1.55989,0.000138234
34,16,1.59422,0.000141388
34,17,1.62863,0.000144542
34,18,1.66313,0.000147696
34,19,1.6977,0.00015085
34,20,1.73234,0.000154004
34,21,1.76705,0.000157158
34,22,1.80182,0.000160312
34,23,1.83665,0.000163466
34,24,1.87154,0.00016662
34,25,1.90648,0.000169774
34,26,1.94147,0.000172928
34,27,1.97651,0.000176082
34,28,2.0116,0.000179236
34,29,2.04673,0.00018239
34,30,2.0819,0.000185544
34,31,2.1171,0.000188698
34,32,2.15235,0.000191852
34,33,2.18763,0.000195006
34,34,2.22294,0.00019816
34,35,2.25829,0.000201314
34,36,2.29366,0.000204468
34,37,2.32907,0.000207622
34,38,2.3645,0.000210776
34,39,2.39996,0.00021393
34,40,2.43545,0.000217084
34,41,2.47095,0.000220238
34,42,2.50649,0.000223392
34,43,2.54204,0.000226546
34,44,2.57761,0.0002297
34,45,2.61321,0.000232854
34,46,2.64883,0.000236008
34,47,2.68446,0.000239161
34,48,2.72011,0.000242315
34,49,2.75578,0.000245469
34,50,2.79147,0.000248623
34,51,2.82717,0.000251777
34,52,2.86289,0.000254931
34,53,2.89862,0.000258085
34,54,2.93437,0.000261239
34,55,2.97013,0.000264393
34,56,3.0059,0.000267547
34,57,3.04169,0.000270701
34,58,3.07749,0.000273855
34,59,3.1133,0.000277009
34,60,3.14913,0.000280163
34,61,3.18496,0.000283317
34,62,3.22081,0.000286471
34,63,3.25666,0.000289625
34,64,3.29253,0.000292779
34,65,3.3284,0.000295933
34,66,3.36429,0.000299087
34,67,3.40018,0.000302241
34,68,3.43609,0.000305395
34,69,3.472,0.000308549
34,70,3.50792,0.000311703
34,71,3.54385,0.000314857
34,72,3.57978,0.000318011
34,73,3.61573,0.000321165
34,74,3.65168,0.000324319
34,75,3.68764,0.000327473
34,76,3.7236,0.000330627
34,77,3.75957,0.000333781
34,78,3.79555,0.000336935
34,79,3.83154,0.000340089
34,80,3.86753,0.000343242
34,81,3.90353,0.000346396
34,82,3.93953,0.00034955
34,83,3.97554,0.000352704
34,84,4.01155,0.000355858
34,85,4.04757,0.000359012
34,86,4.0836,0.000362166
34,87,4.11963,0.00036532
34,88,4.15566,0.000368474
34,89,4.19171,0.000371628
34,90,4.22775,0.000374782
34,91,4.2638,0.000377936
34,92,4.29985,0.00038109
34,93,4.33591,0.000384244
34,94,4.37198,0.000387398
34,95,4.40804,0.000390552
34,96,4.44411,0.000393706
34,97,4.48019,0.00039686
34,98,4.51627,0.000400014
34,99,4.55235,0.000403168
35,0,1.06851,8.94781e-05
35,1,1.10083,9.26917e-05
35,2,1.13348,9.59054e-05
35,3,1.16643,9.91191e-05
35,4,1.19965,0.000102333
35,5,1.23313,0.000105546
35,6,1.26684,0.00010876
35,7,1.30077,0.000111974
35,8,1.3349,0.000115187
35,9,1.36921,0.000118401
35,10,1.4037,0.000121615
35,11,1.43834,0.000124828
35,12,1.47313,0.000128042
35,13,1.50805,0.000131256
35,14,1.54311,0.000134469
35,15,1.57828,0.000137683
35,16,1.61357,0.000140897
35,17,1.64895,0.00014411
35,18,1.68444,0.000147324
35,19,1.72002,0.000150538
35,20,1.75569,0.000153751
35,21,1.79143,0.000156965
35,22,1.82725,0.000160179
35,23,1.86315,0.000163392
35,24,1.89911,0.000166606
35,25,1.93513,0.00016982
35,26,1.97122,0.000173033
35,27,2.00736,0.000176247
35,28,2.04356,0.000179461
35,29,2.07981,0.000182674
35,30,2.11611,0.000185888
35,31,2.15245,0.000189102
35,32,2.18884,0.000192315
35,33,2.22527,0.000195529
35,34,2.26174,0.000198743
35,35,2.29824,0.000201956
35,36,2.33479,0.00020517
35,37,2.37137,0.000208384
35,38,2.40798,0.000211597
35,39,2.44462,0.000214811
35,40,2.48129,0.000218025
35,41,2.51799,0.000221238
35,42,2.55472,0.000224452
35,43,2.59147,0.000227666
35,44,2.62825,0.000230879
35,45,2.66506,0.000234093
35,46,2.70188,0.000237307
35,47,2.73873,0.00024052
35,48,2.7756,0.000243734
35,49,2.81249,0.000246948
35,50,2.8494,0.000250161
35,51,2.88633,0.000253375
35,52,2.92328,0.000256589
35,53,2.96025,0.000259802
35,54,2.99723,0.000263016
35,55,3.03423,0.00026623
35,56,3.07124,0.000269443
35,57,3.10827,0.000272657
35,58,3.14531,0.000275871
35,59,3.18237,0.000279084
35,60,3.21944,0.000282298
35,61,3.25653,0.000285512
35,62,3.29363,0.000288725
35,63,3.33074,0.000291939
35,64,3.36786,0.000295153
35,65,3.40499,0.000298366
35,66,3.44213,0.00030158
35,67,3.47929,0.000304794
35,68,3.51645,0.000308007
35,69,3.55363,0.000311221
35,70,3.59082,0.000314435
35,71,3.62801,0.000317648
35,72,3.66521,0.000320862
35,73,3.70243,0.000324076
35,74,3.73965,0.000327289
35,75,3.77688,0.000330503
35,76,3.81411,0.000333717
35,77,3.85136,0.00033693
35,78,3.88861,0.000340144
35,79,3.92587,0.000343358
35,80,3.96314,0.000346572
35,81,4.00042,0.000349785
35,82,4.0377,0.000352999
35,83,4.07499,0.000356213
35,84,4.11228,0.000359426
35,85,4.14958,0.00036264
35,86,4.18689,0.000365854
35,87,4.22421,0.000369067
35,88,4.26152,0.000372281
35,89,4.29885,0.000375495
35,90,4.33618,0.000378708
35,91,4.37352,0.000381922
35,92,4.41086,0.000385136
35,93,4.4482,0.000388349
35,94,4.48555,0.000391563
35,95,4.52291,0.000394777
35,96,4.56027,0.00039799
35,97,4.59764,0.000401204
35,98,4.63501,0.000404418
35,99,4.67238,0.000407631
36,0,1.07695,8.79131e-05
36,1,1.10978,9.11965e-05
36,2,1.14301,9.44799e-05
36,3,1.17661,9.77633e-05
36,4,1.21055,0.000101047
36,5,1.24479,0.00010433
36,6,1.27932,0.000107614
36,7,1.3141,0.000110897
36,8,1.34913,0.00011418
36,9,1.38438,0.000117464
36,10,1.41984,0.000120747
36,11,1.45548,0.000124031
36,12,1.49131,0.000127314
36,13,1.5273,0.000130597
36,14,1.56344,0.000133881
36,15,1.59973,0.000137164
36,16,1.63615,0.000140448
36,17,1.67269,0.000143731
36,18,1.70935,0.000147015
36,19,1.74612,0.000150298
36,20,1.78299,0.000153581
36,21,1.81996,0.000156865
36,22,1.85702,0.000160148
36,23,1.89416,0.000163432
36,24,1.93139,0.000166715
36,25,1.96869,0.000169998
36,26,2.00606,0.000173282
36,27,2.0435,0.000176565
36,28,2.08101,0.000179849
36,29,2.11857,0.000183132
36,30,2.1562,0.000186416
36,31,2.19387,0.000189699
36,32,2.2316,0.000192982
36,33,2.26938,0.000196266
36,34,2.3072,0.000199549
36,35,2.34507,0.000202833
36,36,2.38298,0.000206116
36,37,2.42093,0.000209399
36,38,2.45892,0.000212683
36,39,2.49695,0.000215966
36,40,2.53501,0.00021925
36,41,2.57311,0.000222533
36,42,2.61124,0.000225817
36,43,2.64939,0.0002291
36,44,2.68758,0.000232383
36,45,2.7258,0.000235667
36,46,2.76404,0.00023895
36,47,2.80231,0.000242234
36,48,2.8406,0.000245517
36,49,2.87892,0.0002488
36,50,2.91726,0.000252084
36,51,2.95562,0.000255367
36,52,2.99401,0.000258651
36,53,3.03241,0.000261934
36,54,3.07083,0.000265218
36,55,3.10927,0.000268501
36,56,3.14773,0.000271784
36,57,3.18621,0.000275068
36,58,3.22471,0.000278351
36,59,3.26322,0.000281635
36,60,3.30174,0.000284918
36,61,3.34029,0.000288201
36,62,3.37884,0.000291485
36,63,3.41741,0.000294768
36,64,3.456,0.000298052
36,65,3.4946,0.000301335
36,66,3.53321,0.000304619
36,67,3.57183,0.000307902
36,68,3.61046,0.000311185
36,69,3.64911,0.000314469
36,70,3.68777,0.000317752
36,71,3.72644,0.000321036
36,72,3.76511,0.000324319
36,73,3.8038,0.000327602
36,74,3.8425,0.000330886
36,75,3.88121,0.000334169
36,76,3.91993,0.000337453
36,77,3.95866,0.000340736
36,78,3.99739,0.00034402
36,79,4.03614,0.000347303
36,80,4.07489,0.000350586
36,81,4.11365,0.00035387
36,82,4.15242,0.000357153
36,83,4.1912,0.000360437
36,84,4.22998,0.00036372
36,85,4.26877,0.000367003
36,86,4.30757,0.000370287
36,87,4.34637,0.00037357
36,88,4.38519,0.000376854
36,89,4.424,0.000380137
36,90,4.46283,0.000383421
36,91,4.50166,0.000386704
36,92,4.5405,0.000389987
36,93,4.57934,0.000393271
36,94,4.61819,0.000396554
36,95,4.65704,0.000399838
36,96,4.6959,0.000403121
36,97,4.73476,0.000406404
36,98,4.77363,0.000409688
36,99,4.81251,0.000412971
37,0,1.08642,8.62341e-05
37,1,1.11988,8.9599e-05
37,2,1.15382,9.29639e-05
37,3,1.1882,9.63289e-05
37,4,1.22299,9.96938e-05
37,5,1.25815,0.000103059
37,6,1.29365,0.000106424
37,7,1.32947,0.000109789
37,8,1.36557,0.000113153
37,9,1.40194,0.000116518
37,10,1.43856,0.000119883
37,11,1.4754,0.000123248
37,12,1.51246,0.000126613
37,13,1.54971,0.000129978
37,14,1.58715,0.000133343
37,15,1.62475,0.000136708
37,16,1.66251,0.000140073
37,17,1.70043,0.000143438
37,18,1.73847,0.000146803
37,19,1.77665,0.000150168
37,20,1.81495,0.000153532
37,21,1.85337,0.000156897
37,22,1.89189,0.000160262
37,23,1.93051,0.000163627
37,24,1.96922,0.000166992
37,25,2.00803,0.000170357
37,26,2.04691,0.000173722
37,27,2.08588,0.000177087
37,28,2.12492,0.000180452
37,29,2.16404,0.000183817
37,30,2.20321,0.000187182
37,31,2.24246,0.000190547
37,32,2.28176,0.000193911
37,33,2.32112,0.000197276
37,34,2.36054,0.000200641
37,35,2.4,0.000204006
37,36,2.43952,0.000207371
37,37,2.47908,0.000210736
37,38,2.51869,0.000214101
37,39,2.55834,0.000217466
37,40,2.59803,0.000220831
37,41,2.63776,0.000224196
37,42,2.67752,0.000227561
37,43,2.71732,0.000230926
37,44,2.75716,0.000234291
37,45,2.79702,0.000237655
37,46,2.83692,0.00024102
37,47,2.87685,0.000244385
37,48,2.91681,0.00024775
37,49,2.95679,0.000251115
37,50,2.9968,0.00025448
37,51,3.03684,0.000257845
37,52,3.0769,0.00026121
37,53,3.11698,0.000264575
37,54,3.15708,0.00026794
37,55,3.19721,0.000271305
37,56,3.23736,0.00027467
37,57,3.27753,0.000278034
37,58,3.31771,0.000281399
37,59,3.35792,0.000284764
37,60,3.39814,0.000288129
37,61,3.43838,0.000291494
37,62,3.47864,0.000294859
37,63,3.51892,0.000298224
37,64,3.55921,0.000301589
37,65,3.59951,0.000304954
37,66,3.63983,0.000308319
37,67,3.68016,0.000311684
37,68,3.72051,0.000315049
37,69,3.76087,0.000318413
37,70,3.80124,0.000321778
37,71,3.84163,0.000325143
37,72,3.88202,0.000328508
37,73,3.92243,0.000331873
37,74,3.96285,0.000335238
37,75,4.00328,0.000338603
37,76,4.04372,0.000341968
37,77,4.08417,0.000345333
37,78,4.12464,0.000348698
37,79,4.16511,0.000352063
37,80,4.20559,0.000355428
37,81,4.24608,0.000358792
37,82,4.28658,0.000362157
37,83,4.32708,0.000365522
37,84,4.3676,0.000368887
37,85,4.40812,0.000372252
37,86,4.44865,0.000375617
37,87,4.48919,0.000378982
37,88,4.52974,0.000382347
37,89,4.57029,0.000385712
37,90,4.61086,0.000389077
37,91,4.65142,0.000392442
37,92,4.692,0.000395807
37,93,4.73258,0.000399171
37,94,4.77317,0.000402536
37,95,4.81376,0.000405901
37,96,4.85436,0.000409266
37,97,4.89497,0.000412631
37,98,4.93558,0.000415996
37,99,4.9762,0.000419361
38,0,1.09704,8.44334e-05
38,1,1.13125,8.7894e-05
38,2,1.16604,9.13545e-05
38,3,1.20136,9.48151e-05
38,4,1.23718,9.82756e-05
38,5,1.27344,0.000101736
38,6,1.31011,0.000105197
38,7,1.34715,0.000108657
38,8,1.38454,0.000112118
38,9,1.42225,0.000115578
38,10,1.46025,0.000119039
38,11,1.49853,0.000122499
38,12,1.53705,0.00012596
38,13,1.57581,0.000129421
38,14,1.61478,0.000132881
38,15,1.65396,0.000136342
38,16,1.69332,0.000139802
38,17,1.73286,0.000143263
38,18,1.77256,0.000146723
38,19,1.81241,0.000150184
38,20,1.8524,0.000153644
38,21,1.89252,0.000157105
38,22,1.93277,0.000160566
38,23,1.97314,0.000164026
38,24,2.01362,0.000167487
38,25,2.0542,0.000170947
38,26,2.09487,0.000174408
38,27,2.13564,0.000177868
38,28,2.1765,0.000181329
38,29,2.21744,0.000184789
38,30,2.25846,0.00018825
38,31,2.29954,0.000191711
38,32,2.3407,0.000195171
38,33,2.38193,0.000198632
38,34,2.42322,0.000202092
38,35,2.46456,0.000205553
38,36,2.50597,0.000209013
38,37,2.54742,0.000212474
38,38,2.58893,0.000215934
38,39,2.63049,0.000219395
38,40,2.67209,0.000222855
38,41,2.71374,0.000226316
38,42,2.75543,0.000229777
38,43,2.79716,0.000233237
38,44,2.83893,0.000236698
38,45,2.88073,0.000240158
38,46,2.92257,0.000243619
38,47,2.96445,0.000247079
38,48,3.00635,0.00025054
38,49,3.04829,0.000254
38,50,3.09026,0.000257461
38,51,3.13226,0.000260922
38,52,3.17428,0.000264382
38,53,3.21633,0.000267843
38,54,3.25841,0.000271303
38,55,3.30051,0.000274764
38,56,3.34263,0.000278224
38,57,3.38478,0.000281685
38,58,3.42695,0.000285145
38,59,3.46914,0.000288606
38,60,3.51135,0.000292067
38,61,3.55357,0.000295527
38,62,3.59582,0.000298988
38,63,3.63809,0.000302448
38,64,3.68037,0.000305909
38,65,3.72267,0.000309369
38,66,3.76499,0.00031283
38,67,3.80732,0.00031629
38,68,3.84967,0.000319751
38,69,3.89203,0.000323211
38,70,3.93441,0.000326672
